"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"165","positive regulation of leukocyte differentiation (GO:1902107)","3/118",0.0213987474323764,0.176636933350889,0,0,5.32093231734648,20.4559139962277,"KLF10;JUN;FOS"
"166","artery morphogenesis (GO:0048844)","2/46",0.0222080432575084,0.180043779266229,0,0,9.20964749536178,35.0638977870873,"HES1;VEGFA"
"167","positive regulation of smooth muscle cell proliferation (GO:0048661)","2/46",0.0222080432575084,0.180043779266229,0,0,9.20964749536178,35.0638977870873,"JUN;VEGFA"
"168","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)","2/46",0.0222080432575084,0.180043779266229,0,0,9.20964749536178,35.0638977870873,"UBC;TXNIP"
"169","positive regulation of neuron apoptotic process (GO:0043525)","2/47",0.0231205576171507,0.185865775365315,0,0,9.00453514739229,33.920382104137,"EGR1;JUN"
"170","response to temperature stimulus (GO:0009266)","3/122",0.0233355709159096,0.185865775365315,0,0,5.14103785844235,19.3188709097413,"ABCC2;FOS;VEGFA"
"171","toll-like receptor signaling pathway (GO:0002224)","3/122",0.0233355709159096,0.185865775365315,0,0,5.14103785844235,19.3188709097413,"JUN;UBC;FOS"
"172","response to radiation (GO:0009314)","6/442",0.0235748656322224,0.186680040645854,0,0,2.84950224477845,10.6787209530881,"EGR1;PLK3;JUN;BHLHE40;FOS;JUNB"
"173","cellular biogenic amine metabolic process (GO:0006576)","3/125",0.0248487630651258,0.194502849405999,0,0,5.0138583741761,18.5259424809443,"CHKA;SAT1;LPIN2"
"174","cellular amine metabolic process (GO:0044106)","3/125",0.0248487630651258,0.194502849405999,0,0,5.0138583741761,18.5259424809443,"CHKA;SAT1;LPIN2"
"175","cellular glucose homeostasis (GO:0001678)","2/49",0.0249911884332231,0.194502849405999,0,0,8.62049500651324,31.8030058521021,"MLXIPL;GCKR"
"176","negative regulation of endopeptidase activity (GO:0010951)","4/222",0.025345931560966,0.19614294764793,0,0,3.7618501529052,13.8253148829572,"C4B;C4A;ITIH3;VEGFA"
"177","circadian rhythm (GO:0007623)","3/127",0.0258863853847271,0.199193541774001,0,0,4.93249085467243,18.0235095567768,"EGR1;JUN;BHLHE40"
"178","regulation of neuron death (GO:1901214)","4/225",0.0264558956010553,0.202432189936165,0,0,3.71021870286576,13.4765392746671,"EGR1;JUN;BTG2;VEGFA"
"179","positive regulation of protein kinase activity (GO:0045860)","6/456",0.0269320616348463,0.203456224008737,0,0,2.75886524822695,9.97174689282937,"IGFBP1;EFNA1;UBC;ATF3;GADD45G;VEGFA"
"180","cognition (GO:0050890)","4/227",0.0272118978633888,0.203456224008737,0,0,3.67656950672646,13.2507277617638,"EGR1;JUN;BTG2;FOS"
"181","regulation of sequence-specific DNA binding transcription factor activity (GO:0051090)","5/338",0.0273998056939934,0.203456224008737,0,0,3.0926189347242,11.1248286960415,"JUN;UBC;BHLHE40;FOS;VEGFA"
"182","negative regulation of phosphorus metabolic process (GO:0010563)","6/458",0.027436304298402,0.203456224008737,0,0,2.74637544718509,9.87565897596198,"ERRFI1;MLXIPL;JUN;GCKR;NLRP6;GADD45G"
"183","negative regulation of phosphate metabolic process (GO:0045936)","6/458",0.027436304298402,0.203456224008737,0,0,2.74637544718509,9.87565897596198,"ERRFI1;MLXIPL;JUN;GCKR;NLRP6;GADD45G"
"184","response to glucocorticoid (GO:0051384)","3/130",0.0274860097045577,0.203456224008737,0,0,4.81524474389155,17.3063658813262,"FOSB;FOS;JUNB"
"185","regulation of kidney development (GO:0090183)","2/52",0.0279085775805054,0.204159585324943,0,0,8.10204081632653,28.9957554144004,"EGR1;VEGFA"
"186","regulation of phagocytosis (GO:0050764)","2/52",0.0279085775805054,0.204159585324943,0,0,8.10204081632653,28.9957554144004,"C4B;C4A"
"187","Notch signaling pathway (GO:0007219)","3/131",0.0280307213331603,0.204159585324943,0,0,4.77738402061856,17.0765402810598,"UBC;HES1;TNRC6A"
"188","negative regulation of peptidase activity (GO:0010466)","4/230",0.0283700344985936,0.205531845675981,0,0,3.62721238938053,12.9216605404422,"C4B;C4A;ITIH3;VEGFA"
"189","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)","2/53",0.0289100845392209,0.20723965864431,0,0,7.94277711084434,28.1457453742055,"ZFP36;ZFP36L1"
"190","regulation of epidermis development (GO:0045682)","2/53",0.0289100845392209,0.20723965864431,0,0,7.94277711084434,28.1457453742055,"ERRFI1;HES1"
"191","negative regulation of neuron apoptotic process (GO:0043524)","3/133",0.0291373737153464,0.207775408378543,0,0,4.70340999206979,16.6300047845661,"JUN;BTG2;VEGFA"
"192","amine metabolic process (GO:0009308)","3/134",0.0296993042968676,0.210679439855904,0,0,4.66727000865665,16.4130694679225,"CHKA;SAT1;LPIN2"
"193","regulation of osteoclast differentiation (GO:0045670)","2/54",0.029925836282038,0.211186471586196,0,0,7.78963893249608,27.3341007109313,"KLF10;FOS"
"194","angiogenesis (GO:0001525)","4/236",0.0307736027122512,0.216049726258176,0,0,3.5323275862069,12.2963785355382,"EFNA1;JUN;SAT1;VEGFA"
"195","positive regulation of neuron death (GO:1901216)","2/55",0.030955668405524,0.216213437786275,0,0,7.64227955333077,26.5584434034501,"EGR1;JUN"
"196","regulation of cellular carbohydrate metabolic process (GO:0010675)","3/137",0.0314194441411022,0.218333076123373,0,0,4.56208647484228,15.7863171072755,"MLXIPL;GCKR;GCGR"
"197","Fc receptor signaling pathway (GO:0038093)","5/352",0.0318437323071993,0.219011090484648,0,0,2.9657212194752,10.2225880798848,"JUN;UBC;FOS;TNRC6A;ACTG1"
"198","cellular carbohydrate biosynthetic process (GO:0034637)","2/56",0.0319994177727202,0.219011090484648,0,0,7.50037792894936,25.8165826277711,"UBC;PCK1"
"199","positive regulation of cellular carbohydrate metabolic process (GO:0010676)","2/56",0.0319994177727202,0.219011090484648,0,0,7.50037792894936,25.8165826277711,"MLXIPL;GCKR"
"200","positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)","3/139",0.0325947616635109,0.221970326928509,0,0,4.49454214675561,15.3875310726011,"EFNA1;HES1;VEGFA"
"201","response to corticosteroid (GO:0031960)","3/140",0.0331909659721763,0.224905948527882,0,0,4.46150951915118,15.193570503725,"FOSB;FOS;JUNB"
"202","camera-type eye development (GO:0043010)","2/58",0.0341280219187038,0.225901759231827,0,0,7.23177842565598,24.4263185896388,"SLC25A25;VEGFA"
"203","pattern recognition receptor signaling pathway (GO:0002221)","3/142",0.0344004256970443,0.225901759231827,0,0,4.39687013275977,14.8160732240825,"JUN;UBC;FOS"
"204","glycogen metabolic process (GO:0005977)","2/59",0.035212556639049,0.225901759231827,0,0,7.10454708199069,23.7743191541034,"G6PC;UBC"
"205","activation of immune response (GO:0002253)","6/487",0.0354627644693908,0.225901759231827,0,0,2.57694519396647,8.60512098626236,"C4B;C4A;JUN;UBC;FOS;ACTG1"
"206","regulation of inflammatory response (GO:0050727)","4/247",0.0354845755894859,0.225901759231827,0,0,3.37054183813443,11.2530836657611,"C4B;C4A;ZFP36;NLRP6"
"207","innate immune response-activating signal transduction (GO:0002758)","3/144",0.035632562673451,0.225901759231827,0,0,4.33406448782628,14.4519179998029,"JUN;UBC;FOS"
"208","regulation of carbohydrate metabolic process (GO:0006109)","3/145",0.0362571122213496,0.225901759231827,0,0,4.3033251052708,14.2746445584376,"MLXIPL;GCKR;GCGR"
"209","response to endoplasmic reticulum stress (GO:0034976)","3/145",0.0362571122213496,0.225901759231827,0,0,4.3033251052708,14.2746445584376,"IGFBP1;JUN;ATF3"
"210","glucan metabolic process (GO:0044042)","2/60",0.0363103684614095,0.225901759231827,0,0,6.981703026038,23.1488972243337,"G6PC;UBC"
"211","cellular glucan metabolic process (GO:0006073)","2/60",0.0363103684614095,0.225901759231827,0,0,6.981703026038,23.1488972243337,"G6PC;UBC"
"212","glial cell differentiation (GO:0010001)","2/61",0.0374213004237331,0.225901759231827,0,0,6.86302317537184,22.5485670061795,"EGR1;HES1"
"213","rhythmic process (GO:0048511)","4/252",0.0377569145088387,0.225901759231827,0,0,3.30174731182796,10.8184611776838,"EGR1;JUN;BHLHE40;VEGFA"
"214","activation of protein kinase activity (GO:0032147)","4/252",0.0377569145088387,0.225901759231827,0,0,3.30174731182796,10.8184611776838,"EFNA1;UBC;GADD45G;VEGFA"
"215","response to inorganic substance (GO:0010035)","5/370",0.0381888288864698,0.225901759231827,0,0,2.8168709444845,9.19768149675432,"JUN;TXNIP;FOSB;FOS;JUNB"
"216","phosphatidylcholine metabolic process (GO:0046470)","2/62",0.0385451967593686,0.225901759231827,0,0,6.74829931972789,21.9719482594704,"CHKA;LPIN2"
"217","positive regulation of vascular permeability (GO:0043117)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"VEGFA"
"218","cellular response to follicle-stimulating hormone stimulus (GO:0071372)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"EGR1"
"219","radial glial cell differentiation (GO:0060019)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"HES1"
"220","coronary vasculature morphogenesis (GO:0060977)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"VEGFA"
"221","regulation of low-density lipoprotein particle receptor biosynthetic process (GO:0045714)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"SEC24A"
"222","endothelial cell chemotaxis (GO:0035767)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"VEGFA"
"223","response to dietary excess (GO:0002021)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"SLC25A25"
"224","regulation of secondary heart field cardioblast proliferation (GO:0003266)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"HES1"
"225","regulation of cardioblast proliferation (GO:0003264)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"HES1"
"226","negative regulation of epidermal growth factor-activated receptor activity (GO:0007175)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"ERRFI1"
"227","positive regulation of glomerulus development (GO:0090193)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"EGR1"
"228","alanine transport (GO:0032328)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"SLC38A3"
"229","embryonic process involved in female pregnancy (GO:0060136)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"JUNB"
"230","positive regulation of protein kinase C signaling (GO:0090037)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"VEGFA"
"231","RNA destabilization (GO:0050779)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"ZFP36"
"232","skin morphogenesis (GO:0043589)","1/8",0.0393135041520565,0.225901759231827,0,0,28.7056277056277,92.8967850071638,"ERRFI1"
"233","positive regulation of carbohydrate metabolic process (GO:0045913)","2/63",0.0396819029137974,0.225901759231827,0,0,6.6373369019739,21.4177572290841,"MLXIPL;GCKR"
"234","positive regulation of endothelial cell proliferation (GO:0001938)","2/63",0.0396819029137974,0.225901759231827,0,0,6.6373369019739,21.4177572290841,"JUN;VEGFA"
"235","generation of precursor metabolites and energy (GO:0006091)","5/375",0.0400796055923087,0.225901759231827,0,0,2.77809388335704,8.93681593937474,"MLXIPL;G6PC;GCGR;UBC;SLC25A25"
"236","positive regulation of protein serine/threonine kinase activity (GO:0071902)","4/257",0.0401114080111947,0.225901759231827,0,0,3.23567193675889,10.406226706904,"EFNA1;UBC;GADD45G;VEGFA"
"237","activation of innate immune response (GO:0002218)","3/151",0.0401225074756248,0.225901759231827,0,0,4.12761214823071,13.2736486939267,"JUN;UBC;FOS"
"238","response to osmotic stress (GO:0006970)","2/64",0.0408312655246501,0.225901759231827,0,0,6.52995391705069,20.8847984924896,"PLK3;TSC22D2"
"239","activation of signaling protein activity involved in unfolded protein response (GO:0006987)","2/64",0.0408312655246501,0.225901759231827,0,0,6.52995391705069,20.8847984924896,"IGFBP1;ATF3"
"240","negative regulation of protein phosphorylation (GO:0001933)","4/260",0.0415635824268203,0.225901759231827,0,0,3.197265625,10.1690021719423,"ERRFI1;MLXIPL;JUN;GADD45G"
"241","associative learning (GO:0008306)","2/65",0.041993132410768,0.225901759231827,0,0,6.42597991577583,20.3719576107223,"BTG2;FOS"
"242","glutamine family amino acid metabolic process (GO:0009064)","2/65",0.041993132410768,0.225901759231827,0,0,6.42597991577583,20.3719576107223,"PRODH2;FTCD"
"243","regulation of neural precursor cell proliferation (GO:2000177)","2/65",0.041993132410768,0.225901759231827,0,0,6.42597991577583,20.3719576107223,"BTG2;VEGFA"
"244","myeloid cell differentiation (GO:0030099)","3/154",0.0421306259009563,0.225901759231827,0,0,4.04499214856285,12.8104106369815,"JUN;JUNB;VEGFA"
"245","negative regulation of neuron death (GO:1901215)","3/155",0.0428110923844909,0.225901759231827,0,0,4.01817688551275,12.6611067720295,"JUN;BTG2;VEGFA"
"246","regulation of acute inflammatory response (GO:0002673)","2/66",0.043167352566795,0.225901759231827,0,0,6.32525510204082,19.8781944931298,"C4B;C4A"
"247","response to ammonium ion (GO:0060359)","2/66",0.043167352566795,0.225901759231827,0,0,6.32525510204082,19.8781944931298,"EGR1;FOSB"
"248","positive regulation of nuclease activity (GO:0032075)","2/66",0.043167352566795,0.225901759231827,0,0,6.32525510204082,19.8781944931298,"IGFBP1;ATF3"
"249","regulation of translation (GO:0006417)","4/264",0.0435458897937514,0.225901759231827,0,0,3.1474358974359,9.86387512785621,"ZFP36;BTG2;TNRC6A;ZFP36L1"
"250","regulation of oxidative phosphorylation (GO:0002082)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"MLXIPL"
"251","imidazole-containing compound metabolic process (GO:0052803)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"FTCD"
"252","glucose 6-phosphate metabolic process (GO:0051156)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"G6PC"
"253","negative regulation of glial cell proliferation (GO:0060253)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"HES1"
"254","positive regulation of astrocyte differentiation (GO:0048711)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"HES1"
"255","regulation of glucokinase activity (GO:0033131)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"GCKR"
"256","neuron fate determination (GO:0048664)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"HES1"
"257","lung epithelium development (GO:0060428)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"ERRFI1"
"258","fat-soluble vitamin biosynthetic process (GO:0042362)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"CYP27A1"
"259","response to gravity (GO:0009629)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"FOS"
"260","activation of MAPKKK activity (GO:0000185)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"GADD45G"
"261","negative regulation of dendrite morphogenesis (GO:0050774)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"EFNA1"
"262","regulation of endothelial cell chemotaxis (GO:2001026)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"VEGFA"
"263","opsonization (GO:0008228)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"C4B"
"264","protoporphyrinogen IX biosynthetic process (GO:0006782)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"ALAS1"
"265","regulation of hexokinase activity (GO:1903299)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"GCKR"
"266","venous blood vessel morphogenesis (GO:0048845)","1/9",0.0441188457824273,0.225901759231827,0,0,25.1161616161616,78.3842312444799,"VEGFA"
"267","glucose transport (GO:0015758)","2/68",0.0455522545652316,0.232367680591181,0,0,6.13296227581942,18.9440774902941,"GCKR;G6PC"
"268","hexose transport (GO:0008645)","2/69",0.0467626402187707,0.235212855286809,0,0,6.04112092598233,18.5019639390654,"GCKR;G6PC"
"269","adherens junction organization (GO:0034332)","2/69",0.0467626402187707,0.235212855286809,0,0,6.04112092598233,18.5019639390654,"MTSS1;ACTG1"
"270","cellular response to peptide (GO:1901653)","4/273",0.0481984952597617,0.235212855286809,0,0,3.04073729863693,9.22081533499915,"IGFBP1;KLF10;EGR1;GCGR"
"271","T-helper 1 type immune response (GO:0042088)","1/10",0.0489003911418305,0.235212855286809,0,0,22.324354657688,67.3742300304506,"VEGFA"
"272","regulation of cell proliferation involved in kidney development (GO:1901722)","1/10",0.0489003911418305,0.235212855286809,0,0,22.324354657688,67.3742300304506,"EGR1"
"273","regulation of heat generation (GO:0031650)","1/10",0.0489003911418305,0.235212855286809,0,0,22.324354657688,67.3742300304506,"ARRDC3"
"274","fatty acid homeostasis (GO:0055089)","1/10",0.0489003911418305,0.235212855286809,0,0,22.324354657688,67.3742300304506,"MLXIPL"
"275","surfactant homeostasis (GO:0043129)","1/10",0.0489003911418305,0.235212855286809,0,0,22.324354657688,67.3742300304506,"VEGFA"
"276","negative regulation of bone resorption (GO:0045779)","1/10",0.0489003911418305,0.235212855286809,0,0,22.324354657688,67.3742300304506,"VEGFA"
"277","negative regulation of hematopoietic progenitor cell differentiation (GO:1901533)","1/10",0.0489003911418305,0.235212855286809,0,0,22.324354657688,67.3742300304506,"HES1"
"278","regulation of cholesterol homeostasis (GO:2000188)","1/10",0.0489003911418305,0.235212855286809,0,0,22.324354657688,67.3742300304506,"SEC24A"
"279","sleep (GO:0030431)","1/10",0.0489003911418305,0.235212855286809,0,0,22.324354657688,67.3742300304506,"FOS"
"280","detection of molecule of bacterial origin (GO:0032490)","1/10",0.0489003911418305,0.235212855286809,0,0,22.324354657688,67.3742300304506,"C4B"
"281","positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)","1/10",0.0489003911418305,0.235212855286809,0,0,22.324354657688,67.3742300304506,"VEGFA"
"282","cellular zinc ion homeostasis (GO:0006882)","1/10",0.0489003911418305,0.235212855286809,0,0,22.324354657688,67.3742300304506,"SLC39A14"
"283","regulation of epidermal growth factor receptor signaling pathway (GO:0042058)","2/71",0.0492185490137595,0.235212855286809,0,0,5.86542443064182,17.6636360143545,"ERRFI1;UBC"
"284","monosaccharide transport (GO:0015749)","2/71",0.0492185490137595,0.235212855286809,0,0,5.86542443064182,17.6636360143545,"GCKR;G6PC"
"285","biomineral tissue development (GO:0031214)","2/71",0.0492185490137595,0.235212855286809,0,0,5.86542443064182,17.6636360143545,"KLF10;MTSS1"
